row_id,split,split_order,target,name,formula,natoms,efermi_eV,evac_eV,workfunction_eV,workfunction_recomputed_eV,formula_abs_diff_eV
1438,test,89,4.741026,MIP2D-1204-Br2Ir2O2,Br2Ir2O2,6,-2.501,2.240026,4.741026,4.741026,0.0
1439,train,488,4.564741000000001,MIP2D-1910-Te6Y2,Te6Y2,8,-0.0441,4.520641,4.564741000000001,4.564741000000001,0.0
1440,train,987,5.563110999999999,MIP2D-2-Ag1Bi1P2Se6,AgBiP2Se6,10,-3.5462,2.016911,5.563110999999999,5.563110999999999,0.0
1441,train,1460,4.424071,MIP2D-838-Mo1Se2,MoSe2,3,-2.0286,2.3954709999999997,4.424071,4.424071,0.0
1442,train,571,5.732429,MIP2D-702-I2Mn1,I2Mn,3,-3.7331,1.999329,5.732429,5.732429,0.0
1443,test,113,3.0588550000000003,MIP2D-1589-I4Nb2,I4Nb2,6,-0.3803,2.6785550000000002,3.0588550000000003,3.0588550000000003,0.0
1444,train,910,7.815543,MIP2D-419-Cl2Mg1,Cl2Mg,3,-6.1428,1.672743,7.815543,7.815543,0.0
1445,train,786,6.411284,MIP2D-1129-As2O8Sb2,As2O8Sb2,12,-4.9306,1.480684,6.411284,6.411284,0.0
1446,train,412,2.327432,MIP2D-1296-C2Cl5Pr4,C2Cl5Pr4,11,-0.4243,1.903132,2.327432,2.327432,0.0
1447,train,328,5.670762,MIP2D-1118-Al2Cl2S2,Al2Cl2S2,6,-3.285,2.385762,5.670762,5.670762,0.0
1448,train,1350,5.381556,MIP2D-1131-As8S6,As8S6,14,-3.8521,1.5294560000000001,5.381556,5.381556,0.0
1449,train,171,6.895645999999999,MIP2D-137-Br2Cd1,Br2Cd,3,-5.4002,1.4954459999999998,6.895645999999999,6.895645999999999,0.0
1450,val,102,3.6358630000000005,MIP2D-1851-Pb1S1,PbS,2,-2.6598,0.9760630000000002,3.6358630000000005,3.6358630000000005,0.0
1451,train,950,5.049644,MIP2D-28-Al1N1,AlN,2,-4.1502,0.8994440000000001,5.049644,5.049644,0.0
1452,train,1089,5.676099000000001,MIP2D-539-Co1S2,CoS2,3,-3.2955,2.380599,5.676099000000001,5.676099000000001,0.0
1453,train,759,6.5960790000000005,MIP2D-1210-Br2Mn2S2,Br2Mn2S2,6,-3.943,2.6530790000000004,6.5960790000000005,6.5960790000000005,0.0
1454,train,1311,5.174599,MIP2D-1482-Ge2I2O2,Ge2I2O2,6,-2.3687,2.8058989999999997,5.174599,5.174599,0.0
1455,train,733,6.844645,MIP2D-30-Al2Br6,Al2Br6,8,-5.303,1.5416450000000002,6.844645,6.844645,0.0
1456,train,77,4.171614999999999,MIP2D-1084-Ta2Te2,Ta2Te2,4,-0.1812,3.9904149999999996,4.171614999999999,4.171614999999999,0.0
1457,train,450,4.721475,MIP2D-1095-Te2Zr1,Te2Zr,3,-2.2777,2.4437749999999996,4.721475,4.721475,0.0
1458,train,1330,4.603765999999999,MIP2D-1382-Cl2O2Ta2,Cl2O2Ta2,6,-2.2011,2.4026659999999995,4.603765999999999,4.603765999999999,0.0
1459,train,1165,5.415617,MIP2D-1421-Cl4Ir2,Cl4Ir2,6,-3.8783,1.537317,5.415617,5.415617,0.0
1460,train,1027,6.803912,MIP2D-211-Br6Co2,Br6Co2,8,-5.2362,1.5677119999999998,6.803912,6.803912,0.0
1461,val,124,6.9582880000000005,MIP2D-107-Bi2Br6,Bi2Br6,8,-5.4942,1.4640880000000003,6.9582880000000005,6.9582880000000005,0.0
1462,train,242,3.485106,MIP2D-373-C2Sc3,C2Sc3,5,-1.2221,2.2630060000000003,3.485106,3.485106,0.0
1463,train,414,5.976947999999999,MIP2D-668-Hf1S2,HfS2,3,-4.1907,1.7862479999999998,5.976947999999999,5.976947999999999,0.0
1464,train,59,4.381164,MIP2D-812-Ir1Te2,IrTe2,3,-2.4741,1.907064,4.381164,4.381164,0.0
1465,train,57,6.281682,MIP2D-115-Bi2I6,Bi2I6,8,-4.463,1.8186819999999997,6.281682,6.281682,0.0
1466,train,1409,5.354324999999999,MIP2D-1256-Br2Pd2S2,Br2Pd2S2,6,-3.0189,2.335425,5.354324999999999,5.354324999999999,0.0
1467,test,163,3.611846,MIP2D-581-Cu2S2,Cu2S2,4,-2.0376,1.5742460000000003,3.611846,3.611846,0.0
1468,train,1146,2.8973259999999996,MIP2D-664-Hf1I2,HfI2,3,-0.4995,2.397826,2.8973259999999996,2.8973259999999996,0.0
1469,train,1018,4.913068,MIP2D-1351-Cl2N2Nb2,Cl2N2Nb2,6,-2.2073,2.705768,4.913068,4.913068,0.0
1470,train,698,4.595401,MIP2D-1667-Pt2Ta2Te10,Pt2Ta2Te10,14,-2.3495,2.245901,4.595401,4.595401,0.0
1471,test,55,4.727788,MIP2D-1817-Mo2S2,Mo2S2,4,-2.5521,2.175688,4.727788,4.727788,0.0
1472,val,18,5.034516,MIP2D-41-Al2Si2Te6,Al2Si2Te6,10,-2.6661,2.368416,5.034516,5.034516,0.0
1473,train,212,7.3833459999999995,MIP2D-492-Cl6Ni2,Cl6Ni2,8,-5.9398,1.4435459999999998,7.3833459999999995,7.3833459999999995,0.0
1474,val,181,5.303186,MIP2D-1072-Se2Zr1,Se2Zr,3,-3.3244,1.978786,5.303186,5.303186,0.0
1475,train,401,4.090218,MIP2D-1758-Co1O1,CoO,2,-2.8321,1.258118,4.090218,4.090218,0.0
1476,train,382,3.6278870000000003,MIP2D-1804-Ir2Te2,Ir2Te2,4,-1.5072,2.120687,3.6278870000000003,3.6278870000000003,0.0
1477,test,8,7.461304999999999,MIP2D-432-Cl2Pb1,Cl2Pb,3,-5.7196,1.741705,7.461304999999999,7.461304999999999,0.0
1478,train,743,4.699222000000001,MIP2D-230-Br6Mo2,Br6Mo2,8,-2.7931,1.9061220000000003,4.699222000000001,4.699222000000001,0.0
1479,val,182,3.897401,MIP2D-205-Br2Y1,Br2Y,3,-2.0401,1.857301,3.897401,3.897401,0.0
1480,train,1415,5.806353,MIP2D-415-Cl2In1,Cl2In,3,-4.0202,1.7861529999999999,5.806353,5.806353,0.0
1481,train,762,4.499748,MIP2D-974-Pd4Se6Tl2,Pd4Se6Tl2,12,-2.7031,1.796648,4.499748,4.499748,0.0
1482,val,86,5.672217999999999,MIP2D-1147-B1P1S4,BPS4,6,-4.4948,1.1774179999999999,5.672217999999999,5.672217999999999,0.0
1483,train,481,4.636955,MIP2D-1280-Br4C16Ge2H48I4N4,C16H48Br4Ge2I4N4,78,-2.5262,2.110755,4.636955,4.636955,0.0
1484,train,296,4.126822,MIP2D-1772-Fe1O1,FeO,2,-3.1331,0.9937219999999998,4.126822,4.126822,0.0
1485,train,695,5.154412000000001,MIP2D-1843-O2W2,O2W2,4,-3.9134,1.241012,5.154412000000001,5.154412000000001,0.0
1486,train,865,4.154847999999999,MIP2D-1903-Sn1Te1,SnTe,2,-2.9429,1.211948,4.154847999999999,4.154847999999999,0.0
1487,train,560,4.311206,MIP2D-719-I2Re1,I2Re,3,-1.4699,2.8413060000000003,4.311206,4.311206,0.0
1488,train,918,4.264856999999999,MIP2D-942-Os1Te2,OsTe2,3,-2.1378,2.1270569999999998,4.264856999999999,4.264856999999999,0.0
1489,train,1470,3.340445,MIP2D-1877-S2Sc2,S2Sc2,4,-2.1082,1.232245,3.340445,3.340445,0.0
1490,train,1139,4.829581,MIP2D-231-Br6Nb2,Br6Nb2,8,-3.2204,1.609181,4.829581,4.829581,0.0
1491,train,176,2.165917,MIP2D-346-C2H2Mo3O2,C2H2Mo3O2,9,2.4621,4.628017,2.165917,2.165917,0.0
1492,val,62,7.604939,MIP2D-462-Cl2Zn1,Cl2Zn,3,-6.1411,1.4638390000000001,7.604939,7.604939,0.0
1493,train,1380,5.275357,MIP2D-580-Cu2O2,Cu2O2,4,-3.7587,1.516657,5.275357,5.275357,0.0
1494,test,81,6.576146,MIP2D-1319-Cl2Ga2N2,Cl2Ga2N2,6,-4.0036,2.572546,6.576146,6.576146,0.0
1495,test,129,3.407961,MIP2D-1488-Hf2I2O2,Hf2I2O2,6,-0.8548,2.553161,3.407961,3.407961,0.0
1496,train,1481,7.491065,MIP2D-505-Cl6Sb2,Cl6Sb2,8,-6.289,1.202065,7.491065,7.491065,0.0
1497,val,21,5.921312,MIP2D-1019-S2Sc1,S2Sc,3,-4.1784,1.742912,5.921312,5.921312,0.0
1498,train,1085,5.479208,MIP2D-1383-Cl2O2Ti2,Cl2O2Ti2,6,-2.6954,2.783808,5.479208,5.479208,0.0
1499,val,146,4.6714910000000005,MIP2D-1386-Cl2O2W2,Cl2O2W2,6,-2.1202,2.5512910000000004,4.6714910000000005,4.6714910000000005,0.0
1500,train,659,5.331087,MIP2D-1661-P8Se8,P8Se8,16,-3.9352,1.395887,5.331087,5.331087,0.0
1501,train,1191,4.275088,MIP2D-1859-Pb2Te2,Pb2Te2,4,-2.2153,2.0597879999999997,4.275088,4.275088,0.0
1502,train,1153,3.569609,MIP2D-1148-B2C2Dy2,C2B2Dy2,6,-1.8417,1.727909,3.569609,3.569609,0.0
1503,train,1282,7.037969,MIP2D-1363-Cl2N2Tl2,Cl2N2Tl2,6,-4.444,2.5939690000000004,7.037969,7.037969,0.0
1504,train,1400,5.355238999999999,MIP2D-1824-Nb2Te2,Nb2Te2,4,-2.326,3.0292389999999996,5.355238999999999,5.355238999999999,0.0
1505,train,492,7.501155,MIP2D-508-Cl6Sc2,Cl6Sc2,8,-6.2086,1.2925550000000001,7.501155,7.501155,0.0
1506,train,40,5.995248999999999,MIP2D-572-Cu1S2,CuS2,3,-3.9082,2.0870489999999995,5.995248999999999,5.995248999999999,0.0
1507,val,10,5.79416,MIP2D-1459-Cu2I2S2,Cu2I2S2,6,-2.6851,3.1090600000000004,5.79416,5.79416,0.0
1508,train,1080,4.266524,MIP2D-1886-Sb1Se1,SbSe,2,-3.6316,0.6349239999999999,4.266524,4.266524,0.0
1509,test,182,3.2741610000000003,MIP2D-209-Br2Zr1,Br2Zr,3,-1.1586,2.1155610000000005,3.2741610000000003,3.2741610000000003,0.0
1510,train,562,3.265801,MIP2D-315-C1Sc2,CSc2,3,-2.0445,1.221301,3.265801,3.265801,0.0
1511,train,1279,5.576524,MIP2D-861-N2Y1,N2Y,3,-4.6647,0.911824,5.576524,5.576524,0.0
1512,train,229,5.221049000000001,MIP2D-364-C2Nb3O2,C2Nb3O2,7,-0.3032,4.917849,5.221049000000001,5.221049000000001,0.0
1513,train,757,7.869572,MIP2D-491-Cl6Ni2,Cl6Ni2,8,-5.8888,1.980772,7.869572,7.869572,0.0
1514,train,459,4.541435,MIP2D-945-Os2Se2,Os2Se2,4,-2.0095,2.531935,4.541435,4.541435,0.0
1515,train,1467,7.012162,MIP2D-1331-Cl2Hg2N2,Cl2Hg2N2,6,-4.9867,2.025462,7.012162,7.012162,0.0
1516,train,558,6.543157000000001,MIP2D-398-Cl2Co1,Cl2Co,3,-4.5369,2.006257,6.543157000000001,6.543157000000001,0.0
1517,test,179,5.697814,MIP2D-625-Ge1I2,GeI2,3,-3.7583,1.9395139999999997,5.697814,5.697814,0.0
1518,train,729,5.34138,MIP2D-772-I6Ru2,I6Ru2,8,-3.2127,2.12868,5.34138,5.34138,0.0
1519,test,187,4.904186000000001,MIP2D-845-Mo2S2Se2,Mo2S2Se2,6,-0.0246,4.879586000000001,4.904186000000001,4.904186000000001,0.0
1520,train,824,5.751355,MIP2D-1124-Al2I2S2,Al2I2S2,6,-2.9593,2.792055,5.751355,5.751355,0.0
1521,train,1245,5.472474,MIP2D-645-Ge2P2,Ge2P2,4,-2.9735,2.498974,5.472474,5.472474,0.0
1522,train,309,4.681195,MIP2D-1701-Sc2Te6,Sc2Te6,8,-1.0558,3.6253949999999997,4.681195,4.681195,0.0
1523,train,1196,4.411548,MIP2D-1906-Te2Ti2,Te2Ti2,4,-2.2787,2.132848,4.411548,4.411548,0.0
1524,train,1200,3.7303189999999997,MIP2D-675-Hf2I6,Hf2I6,8,-1.8082,1.922119,3.7303189999999997,3.7303189999999997,0.0
1525,train,1252,4.803677,MIP2D-870-Nb1Te2,NbTe2,3,-2.1429,2.6607770000000004,4.803677,4.803677,0.0
1526,test,43,7.1755510000000005,MIP2D-1301-Cl2Co2O2,Cl2Co2O2,6,-4.7758,2.3997509999999997,7.1755510000000005,7.1755510000000005,0.0
1527,train,1340,6.872358999999999,MIP2D-1354-Cl2N2Pb2,Cl2N2Pb2,6,-4.2496,2.622759,6.872358999999999,6.872358999999999,0.0
1528,train,793,6.243174999999999,MIP2D-1795-I2O2Pr2,I2O2Pr2,6,-3.4693,2.7738749999999994,6.243174999999999,6.243174999999999,0.0
1529,train,846,5.6609169999999995,MIP2D-127-Bi2Se3,Bi2Se3,5,-2.4768,3.184117,5.6609169999999995,5.6609169999999995,0.0
1530,test,39,4.752306999999999,MIP2D-1860-Pr2Te6,Pr2Te6,8,-0.1669,4.585406999999999,4.752306999999999,4.752306999999999,0.0
1531,train,893,5.323044999999999,MIP2D-308-C1O2Ta2,CO2Ta2,5,-2.6851,2.6379449999999993,5.323044999999999,5.323044999999999,0.0
1532,train,547,4.308331,MIP2D-339-C2F2Y3,C2F2Y3,7,-1.762,2.546331,4.308331,4.308331,0.0
1533,train,487,7.430605,MIP2D-1106-Ag2Cl2Se2,Ag2Cl2Se2,6,-4.3212,3.1094049999999998,7.430605,7.430605,0.0
1534,train,235,4.333795,MIP2D-1674-Re2Te4,Re2Te4,6,-1.9053,2.4284950000000003,4.333795,4.333795,0.0
1535,train,277,3.7707319999999998,MIP2D-1803-Ir2Se2,Ir2Se2,4,-2.0657,1.7050319999999999,3.7707319999999998,3.7707319999999998,0.0
1536,train,217,5.318294,MIP2D-414-Cl2In1,Cl2In,3,-3.8555,1.4627940000000001,5.318294,5.318294,0.0
1537,train,389,4.0408740000000005,MIP2D-426-Cl2Nb1,Cl2Nb,3,-1.2707,2.7701740000000004,4.0408740000000005,4.0408740000000005,0.0
1538,test,4,4.958792000000001,MIP2D-1020-S2Sc2,S2Sc2,4,-2.6371,2.321692,4.958792000000001,4.958792000000001,0.0
1539,train,73,6.997145,MIP2D-48-As2Br6,As2Br6,8,-5.7696,1.2275449999999999,6.997145,6.997145,0.0
1540,train,999,3.624048,MIP2D-817-Ir2Te2,Ir2Te2,4,-0.6535,2.970548,3.624048,3.624048,0.0
1541,train,651,6.503151999999999,MIP2D-1175-Br2Cu2O2,Br2Cu2O2,6,-4.0619,2.4412519999999995,6.503151999999999,6.503151999999999,0.0
1542,train,1331,4.773133,MIP2D-1526-I2N2Pt2,I2N2Pt2,6,-1.6916,3.0815329999999994,4.773133,4.773133,0.0
1543,train,58,4.154261,MIP2D-1600-I6U2,I6U2,8,-1.673,2.481261,4.154261,4.154261,0.0
1544,val,39,6.684768,MIP2D-199-Br2Tl1,Br2Tl,3,-4.8334,1.8513680000000001,6.684768,6.684768,0.0
1545,train,1160,6.607215,MIP2D-217-Br6Fe2,Br6Fe2,8,-5.1521,1.4551150000000002,6.607215,6.607215,0.0
1546,train,1488,4.900074999999999,MIP2D-1657-Os2Se4,Os2Se4,6,-2.9897,1.9103749999999997,4.900074999999999,4.900074999999999,0.0
1547,val,128,6.360818999999999,MIP2D-833-Mo1O2,MoO2,3,-4.2014,2.1594189999999998,6.360818999999999,6.360818999999999,0.0
1548,test,28,4.4243310000000005,MIP2D-1712-Ta2Te6,Ta2Te6,8,-0.722,3.702331,4.4243310000000005,4.4243310000000005,0.0
1549,train,1307,6.045527999999999,MIP2D-788-I6Y2,I6Y2,8,-4.4609,1.584628,6.045527999999999,6.045527999999999,0.0
1550,train,836,5.999581999999999,MIP2D-755-I6Mn2,I6Mn2,8,-4.3908,1.6087819999999997,5.999581999999999,5.999581999999999,0.0
1551,train,777,5.3897960000000005,MIP2D-1284-Br4Nb2O2,Br4Nb2O2,8,-2.7155,2.674296,5.3897960000000005,5.3897960000000005,0.0
1552,train,541,7.073530999999999,MIP2D-1734-Bi2Br2O2,Bi2Br2O2,6,-4.1042,2.969331,7.073530999999999,7.073530999999999,0.0
1553,train,1289,6.467948000000001,MIP2D-303-C1Mo2O2,CMo2O2,5,-2.9967,3.4712480000000006,6.467948000000001,6.467948000000001,0.0
1554,train,717,7.662934,MIP2D-475-Cl6Fe2,Cl6Fe2,8,-6.0607,1.602234,7.662934,7.662934,0.0
1555,test,151,5.027559,MIP2D-734-I2Ti1,I2Ti,3,-3.0435,1.9840589999999998,5.027559,5.027559,0.0
1556,train,1391,5.392311,MIP2D-371-C2O2Zr3,C2O2Zr3,7,-1.0674,4.324911,5.392311,5.392311,0.0
1557,train,737,4.079842,MIP2D-422-Cl2Mo1,Cl2Mo,3,-1.8663,2.2135420000000003,4.079842,4.079842,0.0
1558,val,143,4.233621,MIP2D-985-Pt4Te6Tl2,Pt4Te6Tl2,12,-2.1176,2.1160210000000004,4.233621,4.233621,0.0
1559,train,415,5.618909,MIP2D-1146-Au2Se2,Au2Se2,4,-4.383,1.235909,5.618909,5.618909,0.0
1560,train,1280,6.559448,MIP2D-1801-Ir2O2,Ir2O2,4,-4.5166,2.0428479999999998,6.559448,6.559448,0.0
1561,val,178,5.884500999999999,MIP2D-396-Cd2P2S6,Cd2P2S6,10,-3.9972,1.8873009999999997,5.884500999999999,5.884500999999999,0.0
1562,val,166,3.0059869999999993,MIP2D-732-I2Ta1,I2Ta,3,-0.0673,2.9386869999999994,3.0059869999999993,3.0059869999999993,0.0
1563,train,556,7.008755000000001,MIP2D-807-Ir1O2,IrO2,3,-5.069,1.9397550000000003,7.008755000000001,7.008755000000001,0.0
1564,test,142,6.825296,MIP2D-1345-Cl2Mn2S2,Cl2Mn2S2,6,-4.1996,2.625696,6.825296,6.825296,0.0
1565,train,101,3.259065,MIP2D-1424-Cl4Nb2,Cl4Nb2,6,-0.8844,2.3746650000000002,3.259065,3.259065,0.0
1566,train,365,4.289311,MIP2D-159-Br2Ir1,Br2Ir,3,-2.7162,1.573111,4.289311,4.289311,0.0
1567,train,742,5.352168,MIP2D-765-I6Pd2,I6Pd2,8,-3.7089,1.6432680000000002,5.352168,5.352168,0.0
1568,train,1413,8.200565,MIP2D-550-Co3O8Ti1,Co3O8Ti,12,-6.2642,1.936365,8.200565,8.200565,0.0
1569,val,141,6.336475,MIP2D-616-Ga2O2,Ga2O2,4,-4.156,2.180475,6.336475,6.336475,0.0
1570,train,920,8.643646,MIP2D-936-O3Te1,O3Te,4,-6.854,1.789646,8.643646,8.643646,0.0
1571,train,1360,3.9206790000000007,MIP2D-1281-Br4Hf2,Br4Hf2,6,-2.0451,1.8755790000000006,3.9206790000000007,3.9206790000000007,0.0
1572,train,351,5.350371,MIP2D-1462-Dy2Te6,Dy2Te6,8,-0.2363,5.114071,5.350371,5.350371,0.0
1573,train,409,4.284149,MIP2D-1581-I2Se2Ta2,I2Se2Ta2,6,-1.5231,2.7610490000000003,4.284149,4.284149,0.0
1574,test,68,4.696372,MIP2D-1709-Se6W2,Se6W2,8,-2.8445,1.8518720000000002,4.696372,4.696372,0.0
1575,test,2,6.3190360000000005,MIP2D-1742-Br2H2Sr2,H2Br2Sr2,6,-4.4992,1.819836,6.3190360000000005,6.3190360000000005,0.0
1576,train,1353,4.564469,MIP2D-1007-Ru1Te2,RuTe2,3,-2.0195,2.544969,4.564469,4.564469,0.0
1577,train,1333,5.8080940000000005,MIP2D-163-Br2Mn1,Br2Mn,3,-4.2521,1.5559939999999999,5.8080940000000005,5.8080940000000005,0.0
1578,train,1309,6.174574999999999,MIP2D-1441-Co2S4,Co2S4,6,-4.0329,2.1416749999999998,6.174574999999999,6.174574999999999,0.0
1579,train,648,7.4867360000000005,MIP2D-471-Cl6Cu2,Cl6Cu2,8,-5.8206,1.6661360000000003,7.4867360000000005,7.4867360000000005,0.0
1580,train,193,4.925351,MIP2D-1056-Se1Yb1,SeYb,2,-4.3764,0.5489510000000001,4.925351,4.925351,0.0
1581,train,490,4.766711,MIP2D-1071-Se2W2,Se2W2,4,-1.2408,3.525911,4.766711,4.766711,0.0
1582,train,21,6.829738,MIP2D-1310-Cl2Cu2S2,Cl2Cu2S2,6,-4.1502,2.679538,6.829738,6.829738,0.0
1583,train,1313,6.457267,MIP2D-143-Br2Cu1,Br2Cu,3,-4.5188,1.938467,6.457267,6.457267,0.0
1584,test,108,5.023166,MIP2D-313-C1O2Zr2,CO2Zr2,5,-2.1059,2.9172659999999997,5.023166,5.023166,0.0
1585,train,105,4.727740000000001,MIP2D-1411-Cl2Se2Ta2,Cl2Se2Ta2,6,-2.3627,2.3650400000000005,4.727740000000001,4.727740000000001,0.0
1586,train,546,4.591295,MIP2D-1415-Cl2Se2W2,Cl2Se2W2,6,-2.3559,2.2353949999999996,4.591295,4.591295,0.0
1587,train,45,3.9799809999999995,MIP2D-1291-Br4Zr2,Br4Zr2,6,-1.8582,2.1217809999999995,3.9799809999999995,3.9799809999999995,0.0
1588,train,609,6.3724609999999995,MIP2D-1396-Cl2Rh2S2,Cl2Rh2S2,6,-3.7412,2.631261,6.3724609999999995,6.3724609999999995,0.0
1589,train,557,6.472655,MIP2D-497-Cl6Pt2,Cl6Pt2,8,-5.0684,1.404255,6.472655,6.472655,0.0
1590,test,67,5.174962,MIP2D-714-I2Pd1,I2Pd,3,-3.082,2.092962,5.174962,5.174962,0.0
1591,train,483,4.736269,MIP2D-920-O2Ta2,O2Ta2,4,-2.4386,2.297669,4.736269,4.736269,0.0
1592,train,994,4.604796,MIP2D-1086-Te2Ti1,Te2Ti,3,-2.0904,2.514396,4.604796,4.604796,0.0
1593,train,1428,5.086492999999999,MIP2D-42-Al2Te2,Al2Te2,4,-2.5174,2.5690929999999996,5.086492999999999,5.086492999999999,0.0
1594,train,406,6.8399220000000005,MIP2D-455-Cl2Tl1,Cl2Tl,3,-5.1938,1.646122,6.8399220000000005,6.8399220000000005,0.0
1595,val,163,4.287539,MIP2D-649-Ge6N2,Ge6N2,8,-3.3868,0.9007390000000001,4.287539,4.287539,0.0
1596,train,146,6.143139,MIP2D-782-I6Tl2,I6Tl2,8,-4.3856,1.757539,6.143139,6.143139,0.0
1597,train,62,5.761344,MIP2D-1439-Co2I2Se2,Co2I2Se2,6,-2.9405,2.820844,5.761344,5.761344,0.0
1598,train,731,6.066228000000001,MIP2D-1448-Cr2I2S2,Cr2I2S2,6,-2.8201,3.246128,6.066228000000001,6.066228000000001,0.0
1599,val,57,7.40025,MIP2D-1618-Mo2O6,Mo2O6,8,-5.0224,2.3778499999999996,7.40025,7.40025,0.0
1600,train,847,4.587019,MIP2D-983-Pt2Te2,Pt2Te2,4,-2.1714,2.415619,4.587019,4.587019,0.0
1601,train,90,3.316635,MIP2D-194-Br2Ta1,Br2Ta,3,-0.9358,2.3808350000000003,3.316635,3.316635,0.0
1602,train,1120,4.834919,MIP2D-1241-Br2O2Pt2,Br2O2Pt2,6,-2.3839,2.451019,4.834919,4.834919,0.0
1603,val,81,5.636512,MIP2D-1570-I2S2Sb2,I2S2Sb2,6,-2.9754,2.661112,5.636512,5.636512,0.0
1604,train,1334,5.915907000000001,MIP2D-1133-Au2Br2N2,Au2Br2N2,6,-3.1648,2.751107,5.915907000000001,5.915907000000001,0.0
1605,train,1113,3.926929,MIP2D-1893-Se2Sn2,Se2Sn2,4,-2.0711,1.855829,3.926929,3.926929,0.0
1606,train,369,7.053367,MIP2D-1155-Bi2Cl2N2,Bi2Cl2N2,6,-3.9976,3.0557670000000003,7.053367,7.053367,0.0
1607,train,947,7.041825,MIP2D-254-Br6Tl2,Br6Tl2,8,-5.6022,1.4396250000000002,7.041825,7.041825,0.0
1608,train,1150,7.192043999999999,MIP2D-496-Cl6Pd2,Cl6Pd2,8,-5.5973,1.594744,7.192043999999999,7.192043999999999,0.0
1609,train,1212,5.0175030000000005,MIP2D-608-Ga1N1,GaN,2,-4.1999,0.8176029999999999,5.0175030000000005,5.0175030000000005,0.0
1610,val,35,8.176003,MIP2D-922-O2Ti1,O2Ti,3,-6.3245,1.8515030000000003,8.176003,8.176003,0.0
1611,train,79,5.434151,MIP2D-1437-Co2I2O2,Co2I2O2,6,-2.1144,3.319751,5.434151,5.434151,0.0
1612,val,51,5.3626119999999995,MIP2D-395-Cd1Te1,CdTe,2,-4.4082,0.9544119999999999,5.3626119999999995,5.3626119999999995,0.0
1613,train,14,4.173732,MIP2D-964-Pb6Sb2,Pb6Sb2,8,-3.286,0.8877320000000001,4.173732,4.173732,0.0
1614,train,348,5.1312489999999995,MIP2D-1443-Co2Se6,Co2Se6,8,-2.2862,2.8450489999999995,5.1312489999999995,5.1312489999999995,0.0
1615,train,904,6.910774999999999,MIP2D-1469-Fe2O6,Fe2O6,8,-4.4014,2.509375,6.910774999999999,6.910774999999999,0.0
1616,train,1322,6.313427,MIP2D-1498-Hf3S8Ti1,Hf3S8Ti,12,-4.3551,1.958327,6.313427,6.313427,0.0
1617,train,551,5.050221,MIP2D-588-Fe1Ga2S4,FeGa2S4,7,-1.3506,3.6996209999999996,5.050221,5.050221,0.0
1618,train,538,4.722879,MIP2D-1046-Sb2Te3,Sb2Te3,5,-1.0944,3.628479,4.722879,4.722879,0.0
1619,train,280,6.788143,MIP2D-1311-Cl2Cu2Se2,Cl2Cu2Se2,6,-4.1353,2.652843,6.788143,6.788143,0.0
1620,val,31,5.620916,MIP2D-1792-I2N2Th2,I2N2Th2,6,-2.47,3.150916,5.620916,5.620916,0.0
1621,train,1134,5.880329000000001,MIP2D-1790-Hg1I2,HgI2,3,-4.472,1.408329,5.880329000000001,5.880329000000001,0.0
1622,train,862,5.763234,MIP2D-337-C2F2W3,C2F2W3,7,-1.1878,4.575434,5.763234,5.763234,0.0
1623,test,22,5.562054,MIP2D-69-Au1I2,AuI2,3,-3.3858,2.1762539999999997,5.562054,5.562054,0.0
1624,train,784,7.271791,MIP2D-90-B1Cl3,BCl3,4,-6.7039,0.567891,7.271791,7.271791,0.0
1625,train,1188,4.863754,MIP2D-1836-O2Ru2,O2Ru2,4,-3.212,1.651754,4.863754,4.863754,0.0
1626,train,444,3.9043039999999998,MIP2D-363-C2Nb3,C2Nb3,5,0.4264,4.330704,3.9043039999999998,3.9043039999999998,0.0
1627,train,457,5.476928,MIP2D-621-Ga2Se2,Ga2Se2,4,-3.3246,2.152328,5.476928,5.476928,0.0
1628,train,1095,1.860102,MIP2D-1298-Ca2Si2,Ca2Si2,4,-0.5365,1.323602,1.860102,1.860102,0.0
1629,train,892,5.897756,MIP2D-245-Br6Ru2,Br6Ru2,8,-4.5601,1.337656,5.897756,5.897756,0.0
1630,train,367,5.150791000000001,MIP2D-320-C1W2,CW2,3,-2.8041,2.3466910000000007,5.150791000000001,5.150791000000001,0.0
1631,train,339,3.824428,MIP2D-813-Ir1Te2,IrTe2,3,-1.4293,2.395128,3.824428,3.824428,0.0
1632,train,1211,5.550994,MIP2D-1252-Br2Os2S2,Br2Os2S2,6,-3.0676,2.483394,5.550994,5.550994,0.0
1633,train,1277,7.247877,MIP2D-468-Cl6Co2,Cl6Co2,8,-5.6804,1.567477,7.247877,7.247877,0.0
1634,train,833,3.923536,MIP2D-1008-Ru1Te2,RuTe2,3,-1.6968,2.226736,3.923536,3.923536,0.0
1635,train,1117,6.2392710000000005,MIP2D-1636-O4Os2,O4Os2,6,-4.7474,1.4918710000000002,6.2392710000000005,6.2392710000000005,0.0
1636,train,536,5.028001,MIP2D-1680-Rh2Te4,Rh2Te4,6,-2.5081,2.519901,5.028001,5.028001,0.0
1637,train,960,2.698892,MIP2D-1841-O2Ti2,O2Ti2,4,-1.6131,1.085792,2.698892,2.698892,0.0
1638,train,1462,5.337425,MIP2D-953-P2Sn2,P2Sn2,4,-2.4996,2.837825,5.337425,5.337425,0.0
